filename,length,loudness
../LibriSpeech/test-clean/4970/29095/4970-29095-0034.flac,5.81,-20.845100515095602
../LibriSpeech/test-clean/4970/29095/4970-29095-0035.flac,4.75,-24.49495383343727
../LibriSpeech/test-clean/4970/29095/4970-29095-0036.flac,5.25,-21.44060946353801
../LibriSpeech/test-clean/4970/29095/4970-29095-0037.flac,6.885,-19.442540686256113
../LibriSpeech/test-clean/4970/29095/4970-29095-0038.flac,8.74,-22.308605997891185
../LibriSpeech/test-clean/4992/23283/4992-23283-0000.flac,6.645,-22.222589354759744
../LibriSpeech/test-clean/4992/23283/4992-23283-0001.flac,2.71,-22.995495890076004
../LibriSpeech/test-clean/4992/23283/4992-23283-0002.flac,3.12,-30.40507286725077
../LibriSpeech/test-clean/4992/23283/4992-23283-0003.flac,4.645,-22.284435349232098
../LibriSpeech/test-clean/4992/23283/4992-23283-0004.flac,8.06,-23.04052004085083
../LibriSpeech/test-clean/4992/23283/4992-23283-0005.flac,10.74,-20.783962779053688
../LibriSpeech/test-clean/4992/23283/4992-23283-0006.flac,2.965,-26.14017157042301
../LibriSpeech/test-clean/4992/23283/4992-23283-0007.flac,4.045,-25.05523181316043
../LibriSpeech/test-clean/4992/23283/4992-23283-0008.flac,4.91,-26.248340958900144
../LibriSpeech/test-clean/4992/23283/4992-23283-0009.flac,8.395,-20.968682330425644
../LibriSpeech/test-clean/4992/23283/4992-23283-0010.flac,5.0,-24.951490312816404
../LibriSpeech/test-clean/4992/23283/4992-23283-0011.flac,4.225,-23.40544636834028
../LibriSpeech/test-clean/4992/23283/4992-23283-0012.flac,21.735,-21.899981517072995
../LibriSpeech/test-clean/4992/23283/4992-23283-0013.flac,6.63,-22.312064444935906
../LibriSpeech/test-clean/4992/23283/4992-23283-0014.flac,4.535,-21.976188552428738
../LibriSpeech/test-clean/4992/23283/4992-23283-0015.flac,3.675,-23.2306740807871
../LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,4.495,-25.329926389280203
../LibriSpeech/test-clean/4992/23283/4992-23283-0017.flac,14.315,-26.804562692333306
../LibriSpeech/test-clean/4992/23283/4992-23283-0018.flac,6.575,-24.876812671617717
../LibriSpeech/test-clean/4992/23283/4992-23283-0019.flac,6.585,-24.624897345158473
../LibriSpeech/test-clean/4992/23283/4992-23283-0020.flac,10.42,-23.16937067933173
../LibriSpeech/test-clean/4992/41797/4992-41797-0000.flac,5.485,-22.679476893693757
../LibriSpeech/test-clean/4992/41797/4992-41797-0001.flac,28.41,-19.47991012424258
../LibriSpeech/test-clean/4992/41797/4992-41797-0002.flac,5.625,-24.16763968596839
../LibriSpeech/test-clean/4992/41797/4992-41797-0003.flac,2.835,-26.956745244643756
../LibriSpeech/test-clean/4992/41797/4992-41797-0004.flac,7.315,-20.45379091865761
../LibriSpeech/test-clean/4992/41797/4992-41797-0005.flac,3.845,-22.40946430810307
../LibriSpeech/test-clean/4992/41797/4992-41797-0006.flac,4.55,-19.659006977301107
../LibriSpeech/test-clean/4992/41797/4992-41797-0007.flac,6.905,-20.597409159500785
../LibriSpeech/test-clean/4992/41797/4992-41797-0008.flac,8.965,-22.298238911355433
../LibriSpeech/test-clean/4992/41797/4992-41797-0009.flac,13.195,-23.269209590481715
../LibriSpeech/test-clean/4992/41797/4992-41797-0010.flac,6.82,-23.261488799183955
../LibriSpeech/test-clean/4992/41797/4992-41797-0011.flac,5.445,-26.586831102930255
../LibriSpeech/test-clean/4992/41797/4992-41797-0012.flac,2.705,-22.525677011903706
../LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,9.8,-22.2740970544531
../LibriSpeech/test-clean/4992/41797/4992-41797-0014.flac,7.215,-24.3625444150883
../LibriSpeech/test-clean/4992/41797/4992-41797-0015.flac,8.65,-22.006191655276904
../LibriSpeech/test-clean/4992/41797/4992-41797-0016.flac,3.3,-24.441747604965446
../LibriSpeech/test-clean/4992/41797/4992-41797-0017.flac,8.69,-28.03013165305762
../LibriSpeech/test-clean/4992/41797/4992-41797-0018.flac,9.155,-25.30059865301648
../LibriSpeech/test-clean/4992/41797/4992-41797-0019.flac,4.755,-27.269350790044875
../LibriSpeech/test-clean/4992/41797/4992-41797-0020.flac,7.49,-26.172481178557362
../LibriSpeech/test-clean/4992/41797/4992-41797-0021.flac,8.23,-22.0195597066083
../LibriSpeech/test-clean/4992/41797/4992-41797-0022.flac,6.45,-24.086641845944246
../LibriSpeech/test-clean/4992/41806/4992-41806-0000.flac,14.36,-19.01094524861026
../LibriSpeech/test-clean/4992/41806/4992-41806-0001.flac,8.31,-20.801386836327133
../LibriSpeech/test-clean/4992/41806/4992-41806-0002.flac,17.745,-21.242631898253602
../LibriSpeech/test-clean/4992/41806/4992-41806-0003.flac,9.24,-23.35459435851359
../LibriSpeech/test-clean/4992/41806/4992-41806-0004.flac,3.7,-23.017978792114917
../LibriSpeech/test-clean/4992/41806/4992-41806-0005.flac,3.73,-24.895421976300227
../LibriSpeech/test-clean/4992/41806/4992-41806-0006.flac,10.37,-21.808101208166583
../LibriSpeech/test-clean/4992/41806/4992-41806-0007.flac,11.415,-22.60402505112996
../LibriSpeech/test-clean/4992/41806/4992-41806-0008.flac,11.82,-22.19183071284162
../LibriSpeech/test-clean/4992/41806/4992-41806-0009.flac,4.355,-28.22608768811419
../LibriSpeech/test-clean/4992/41806/4992-41806-0010.flac,19.26,-23.339007293517604
../LibriSpeech/test-clean/4992/41806/4992-41806-0011.flac,7.84,-22.792069973011237
../LibriSpeech/test-clean/4992/41806/4992-41806-0012.flac,6.73,-22.09008152543887
../LibriSpeech/test-clean/4992/41806/4992-41806-0013.flac,6.02,-24.99378036484215
../LibriSpeech/test-clean/4992/41806/4992-41806-0014.flac,15.21,-18.80986318390422
../LibriSpeech/test-clean/4992/41806/4992-41806-0015.flac,12.44,-20.807202631414224
../LibriSpeech/test-clean/4992/41806/4992-41806-0016.flac,15.76,-20.927292716731948
../LibriSpeech/test-clean/4992/41806/4992-41806-0017.flac,10.895,-22.336312208426516
../LibriSpeech/test-clean/5105/28233/5105-28233-0000.flac,4.51,-23.32733532360255
../LibriSpeech/test-clean/5105/28233/5105-28233-0001.flac,4.49,-25.5380409455678
../LibriSpeech/test-clean/5105/28233/5105-28233-0002.flac,8.285,-24.27537971332283
../LibriSpeech/test-clean/5105/28233/5105-28233-0003.flac,14.81,-22.05978775059513
../LibriSpeech/test-clean/5105/28233/5105-28233-0004.flac,4.735,-24.56640628481214
../LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,11.39,-23.09334490172876
../LibriSpeech/test-clean/5105/28233/5105-28233-0006.flac,5.505,-21.1121058514302
../LibriSpeech/test-clean/5105/28233/5105-28233-0007.flac,26.14,-23.765908451005725
../LibriSpeech/test-clean/5105/28233/5105-28233-0008.flac,10.73,-21.40314331067492
../LibriSpeech/test-clean/5105/28233/5105-28233-0009.flac,14.595,-19.779628449804807
../LibriSpeech/test-clean/5105/28233/5105-28233-0010.flac,13.595,-21.282482529403964
../LibriSpeech/test-clean/5105/28240/5105-28240-0000.flac,5.455,-22.53631931215857
../LibriSpeech/test-clean/5105/28240/5105-28240-0001.flac,16.065,-21.09404786231042
../LibriSpeech/test-clean/5105/28240/5105-28240-0002.flac,4.01,-23.66427038936549
../LibriSpeech/test-clean/5105/28240/5105-28240-0003.flac,5.515,-20.760784941049323
../LibriSpeech/test-clean/5105/28240/5105-28240-0004.flac,6.015,-22.51504773506664
../LibriSpeech/test-clean/5105/28240/5105-28240-0005.flac,7.4,-23.165553544733687
../LibriSpeech/test-clean/5105/28240/5105-28240-0006.flac,13.88,-21.4187345725135
../LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,4.625,-18.761460860854065
../LibriSpeech/test-clean/5105/28240/5105-28240-0008.flac,11.48,-23.25377486471774
../LibriSpeech/test-clean/5105/28240/5105-28240-0009.flac,11.65,-21.049066458633234
../LibriSpeech/test-clean/5105/28240/5105-28240-0010.flac,2.935,-23.32733532360255
../LibriSpeech/test-clean/5105/28240/5105-28240-0011.flac,6.02,-22.329377366031732
../LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,4.73,-23.188481555331904
../LibriSpeech/test-clean/5105/28240/5105-28240-0013.flac,2.96,-25.906836938393255
../LibriSpeech/test-clean/5105/28240/5105-28240-0014.flac,3.07,-24.21057546117652
../LibriSpeech/test-clean/5105/28240/5105-28240-0015.flac,8.525,-22.280987883563476
../LibriSpeech/test-clean/5105/28240/5105-28240-0016.flac,4.17,-25.959319814916235
../LibriSpeech/test-clean/5105/28240/5105-28240-0017.flac,5.665,-22.781109858449035
../LibriSpeech/test-clean/5105/28240/5105-28240-0018.flac,2.885,-20.617308113537497
../LibriSpeech/test-clean/5105/28240/5105-28240-0019.flac,6.24,-21.24875087676525
../LibriSpeech/test-clean/5105/28240/5105-28240-0020.flac,20.7,-22.181601989809007
../LibriSpeech/test-clean/5105/28240/5105-28240-0021.flac,12.455,-21.0880368657812
../LibriSpeech/test-clean/5105/28240/5105-28240-0022.flac,4.725,-21.18471559203458
../LibriSpeech/test-clean/5105/28240/5105-28240-0023.flac,17.57,-22.336312208426516
../LibriSpeech/test-clean/5105/28240/5105-28240-0024.flac,8.2,-21.40314331067492
../LibriSpeech/test-clean/5105/28241/5105-28241-0000.flac,6.455,-24.890765910984733
../LibriSpeech/test-clean/5105/28241/5105-28241-0001.flac,21.015,-23.652153359307327
../LibriSpeech/test-clean/5105/28241/5105-28241-0002.flac,10.96,-24.706540773148205
../LibriSpeech/test-clean/5105/28241/5105-28241-0003.flac,3.98,-26.028025110955525
../LibriSpeech/test-clean/5105/28241/5105-28241-0004.flac,17.415,-22.906141758172318
../LibriSpeech/test-clean/5105/28241/5105-28241-0005.flac,8.415,-24.798164931168166
../LibriSpeech/test-clean/5105/28241/5105-28241-0006.flac,7.55,-23.15030175918528
../LibriSpeech/test-clean/5105/28241/5105-28241-0007.flac,15.04,-22.693923283116355
../LibriSpeech/test-clean/5105/28241/5105-28241-0008.flac,8.54,-21.98951047166304
../LibriSpeech/test-clean/5105/28241/5105-28241-0009.flac,7.01,-25.433360377318458
../LibriSpeech/test-clean/5105/28241/5105-28241-0010.flac,2.31,-30.094521391358896
../LibriSpeech/test-clean/5105/28241/5105-28241-0011.flac,13.71,-24.455018638315764
../LibriSpeech/test-clean/5105/28241/5105-28241-0012.flac,6.775,-25.483050956994493
../LibriSpeech/test-clean/5105/28241/5105-28241-0013.flac,4.82,-26.107981701691614
../LibriSpeech/test-clean/5105/28241/5105-28241-0014.flac,2.995,-26.341356099028474
../LibriSpeech/test-clean/5105/28241/5105-28241-0015.flac,29.14,-22.308605997891185
../LibriSpeech/test-clean/5105/28241/5105-28241-0016.flac,6.285,-24.53507348738924
../LibriSpeech/test-clean/5105/28241/5105-28241-0017.flac,12.755,-23.10091760459558
../LibriSpeech/test-clean/5105/28241/5105-28241-0018.flac,12.83,-21.873630675055878
../LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,5.29,-27.773387158954176
../LibriSpeech/test-clean/5142/33396/5142-33396-0000.flac,16.04,-23.806899039766204
../LibriSpeech/test-clean/5142/33396/5142-33396-0001.flac,5.02,-26.001535643525916
../LibriSpeech/test-clean/5142/33396/5142-33396-0002.flac,3.67,-26.248340958900144
../LibriSpeech/test-clean/5142/33396/5142-33396-0003.flac,3.47,-25.782156955921742
../LibriSpeech/test-clean/5142/33396/5142-33396-0004.flac,19.935,-26.73521390368256
../LibriSpeech/test-clean/5142/33396/5142-33396-0005.flac,20.025,-24.06121971178252
../LibriSpeech/test-clean/5142/33396/5142-33396-0006.flac,6.23,-25.563151947845185
../LibriSpeech/test-clean/5142/33396/5142-33396-0007.flac,4.975,-18.359482901786805
../LibriSpeech/test-clean/5142/33396/5142-33396-0008.flac,18.99,-24.90940516628788
../LibriSpeech/test-clean/5142/33396/5142-33396-0009.flac,3.37,-22.38501175727963
../LibriSpeech/test-clean/5142/33396/5142-33396-0010.flac,3.455,-26.172481178557362
../LibriSpeech/test-clean/5142/33396/5142-33396-0011.flac,3.52,-26.134798301066336
../LibriSpeech/test-clean/5142/33396/5142-33396-0012.flac,4.59,-22.91726088446747
../LibriSpeech/test-clean/5142/33396/5142-33396-0013.flac,18.99,-25.36426770905907
../LibriSpeech/test-clean/5142/33396/5142-33396-0014.flac,3.245,-24.082399653118493
../LibriSpeech/test-clean/5142/33396/5142-33396-0015.flac,4.31,-25.222872052568643
../LibriSpeech/test-clean/5142/33396/5142-33396-0016.flac,19.485,-28.110681438718494
../LibriSpeech/test-clean/5142/33396/5142-33396-0017.flac,2.635,-27.43621399370349
../LibriSpeech/test-clean/5142/33396/5142-33396-0018.flac,3.94,-26.028025110955525
../LibriSpeech/test-clean/5142/33396/5142-33396-0019.flac,4.985,-24.679240940392727
../LibriSpeech/test-clean/5142/33396/5142-33396-0020.flac,3.315,-25.583293150233786
../LibriSpeech/test-clean/5142/33396/5142-33396-0021.flac,3.505,-23.496151147980253
../LibriSpeech/test-clean/5142/33396/5142-33396-0022.flac,4.77,-24.503853311303992
../LibriSpeech/test-clean/5142/33396/5142-33396-0023.flac,3.48,-26.091931392896495
../LibriSpeech/test-clean/5142/33396/5142-33396-0024.flac,5.345,-25.954057233938485
../LibriSpeech/test-clean/5142/33396/5142-33396-0025.flac,3.32,-20.654384697595496
../LibriSpeech/test-clean/5142/33396/5142-33396-0026.flac,3.075,-23.273072561253887
../LibriSpeech/test-clean/5142/33396/5142-33396-0027.flac,20.115,-20.554921435919834
../LibriSpeech/test-clean/5142/33396/5142-33396-0028.flac,3.755,-27.159863336509844
../LibriSpeech/test-clean/5142/33396/5142-33396-0029.flac,19.215,-21.20296326605283
../LibriSpeech/test-clean/5142/33396/5142-33396-0030.flac,2.765,-26.740971868519253
../LibriSpeech/test-clean/5142/33396/5142-33396-0031.flac,7.845,-26.22659904607586
../LibriSpeech/test-clean/5142/33396/5142-33396-0032.flac,9.785,-24.023225480244403
../LibriSpeech/test-clean/5142/33396/5142-33396-0033.flac,5.28,-22.497361128185652
../LibriSpeech/test-clean/5142/33396/5142-33396-0034.flac,6.615,-25.045749399950022
../LibriSpeech/test-clean/5142/33396/5142-33396-0035.flac,3.945,-23.157924304332727
../LibriSpeech/test-clean/5142/33396/5142-33396-0036.flac,4.26,-24.253724529734725
../LibriSpeech/test-clean/5142/33396/5142-33396-0037.flac,3.575,-23.089561024675636
../LibriSpeech/test-clean/5142/33396/5142-33396-0038.flac,4.18,-26.330361300550177
../LibriSpeech/test-clean/5142/33396/5142-33396-0039.flac,15.96,-24.249399964229372
../LibriSpeech/test-clean/5142/33396/5142-33396-0040.flac,2.81,-22.51504773506664
../LibriSpeech/test-clean/5142/33396/5142-33396-0041.flac,2.83,-23.199968296664007
../LibriSpeech/test-clean/5142/33396/5142-33396-0042.flac,6.095,-21.959564835128496
../LibriSpeech/test-clean/5142/33396/5142-33396-0043.flac,3.77,-23.989591790056004
../LibriSpeech/test-clean/5142/33396/5142-33396-0044.flac,4.855,-24.406456994150535
../LibriSpeech/test-clean/5142/33396/5142-33396-0045.flac,2.385,-21.055050537160014
../LibriSpeech/test-clean/5142/33396/5142-33396-0046.flac,3.745,-23.20380058864679
../LibriSpeech/test-clean/5142/33396/5142-33396-0047.flac,2.535,-24.706540773148205
../LibriSpeech/test-clean/5142/33396/5142-33396-0048.flac,3.96,-20.642959652031013
../LibriSpeech/test-clean/5142/33396/5142-33396-0049.flac,3.305,-23.081998212149028
../LibriSpeech/test-clean/5142/33396/5142-33396-0050.flac,2.885,-25.438316662553117
../LibriSpeech/test-clean/5142/33396/5142-33396-0051.flac,5.57,-23.38193921018158
../LibriSpeech/test-clean/5142/33396/5142-33396-0052.flac,5.88,-23.429017318051134
../LibriSpeech/test-clean/5142/33396/5142-33396-0053.flac,3.93,-24.397656699944775
../LibriSpeech/test-clean/5142/33396/5142-33396-0054.flac,5.745,-25.74612654723952
../LibriSpeech/test-clean/5142/33396/5142-33396-0055.flac,2.77,-25.664328276899685
../LibriSpeech/test-clean/5142/33396/5142-33396-0056.flac,3.07,-25.990962435113723
../LibriSpeech/test-clean/5142/33396/5142-33396-0057.flac,3.075,-26.683563268005127
../LibriSpeech/test-clean/5142/33396/5142-33396-0058.flac,3.225,-29.43389615982077
../LibriSpeech/test-clean/5142/33396/5142-33396-0059.flac,5.47,-23.409370420649193
../LibriSpeech/test-clean/5142/33396/5142-33396-0060.flac,2.615,-24.711099098961597
../LibriSpeech/test-clean/5142/33396/5142-33396-0061.flac,19.26,-25.578253469420478
../LibriSpeech/test-clean/5142/33396/5142-33396-0062.flac,2.9,-27.85812821781927
../LibriSpeech/test-clean/5142/33396/5142-33396-0063.flac,2.515,-27.838499080339716
../LibriSpeech/test-clean/5142/33396/5142-33396-0064.flac,3.3,-25.823518413309202
../LibriSpeech/test-clean/5142/33396/5142-33396-0065.flac,5.195,-25.518004282384897
../LibriSpeech/test-clean/5142/33396/5142-33396-0066.flac,19.935,-26.69501467327366
../LibriSpeech/test-clean/5142/33396/5142-33396-0067.flac,5.565,-28.22608768811419
../LibriSpeech/test-clean/5142/33396/5142-33396-0068.flac,4.235,-24.99849199481288
../LibriSpeech/test-clean/5142/36377/5142-36377-0000.flac,3.38,-24.615873043424045
../LibriSpeech/test-clean/5142/36377/5142-36377-0001.flac,5.39,-24.146251126433587
../LibriSpeech/test-clean/5142/36377/5142-36377-0002.flac,5.62,-22.497361128185652
../LibriSpeech/test-clean/5142/36377/5142-36377-0003.flac,3.91,-28.454585805512373
../LibriSpeech/test-clean/5142/36377/5142-36377-0004.flac,5.485,-25.408621284439295
../LibriSpeech/test-clean/5142/36377/5142-36377-0005.flac,7.085,-24.019014139731325
../LibriSpeech/test-clean/5142/36377/5142-36377-0006.flac,4.635,-23.575802230105957
../LibriSpeech/test-clean/5142/36377/5142-36377-0007.flac,6.18,-22.525677011903706
../LibriSpeech/test-clean/5142/36377/5142-36377-0008.flac,15.425,-20.760784941049323
../LibriSpeech/test-clean/5142/36377/5142-36377-0009.flac,5.14,-24.07392147807927
../LibriSpeech/test-clean/5142/36377/5142-36377-0010.flac,4.295,-23.725110397425336
../LibriSpeech/test-clean/5142/36377/5142-36377-0011.flac,19.486,-23.476351983633272
../LibriSpeech/test-clean/5142/36377/5142-36377-0012.flac,2.715,-25.700020271628876
../LibriSpeech/test-clean/5142/36377/5142-36377-0013.flac,6.585,-22.600448403091747
../LibriSpeech/test-clean/5142/36377/5142-36377-0014.flac,25.415,-23.063119939909733
../LibriSpeech/test-clean/5142/36377/5142-36377-0015.flac,4.34,-24.839713246767428
../LibriSpeech/test-clean/5142/36377/5142-36377-0016.flac,2.765,-22.568324673547092
../LibriSpeech/test-clean/5142/36377/5142-36377-0017.flac,4.685,-24.481621690162704
../LibriSpeech/test-clean/5142/36377/5142-36377-0018.flac,4.97,-27.349292285518256
../LibriSpeech/test-clean/5142/36377/5142-36377-0019.flac,2.415,-28.219256472946455
../LibriSpeech/test-clean/5142/36377/5142-36377-0020.flac,4.53,-26.006827078132492
../LibriSpeech/test-clean/5142/36377/5142-36377-0021.flac,18.87,-25.0742277521436
../LibriSpeech/test-clean/5142/36377/5142-36377-0022.flac,11.245,-26.129428353669283
../LibriSpeech/test-clean/5142/36377/5142-36377-0023.flac,5.79,-27.708759705756272
../LibriSpeech/test-clean/5142/36377/5142-36377-0024.flac,5.78,-27.057710568733974
../LibriSpeech/test-clean/5142/36377/5142-36377-0025.flac,11.885,-25.97512671579927
../LibriSpeech/test-clean/5142/36586/5142-36586-0000.flac,3.65,-24.6565564416331
../LibriSpeech/test-clean/5142/36586/5142-36586-0001.flac,19.935,-22.73740717687886
../LibriSpeech/test-clean/5142/36586/5142-36586-0002.flac,2.335,-24.19767242888828
../LibriSpeech/test-clean/5142/36586/5142-36586-0003.flac,5.055,-26.804562692333306
../LibriSpeech/test-clean/5142/36586/5142-36586-0004.flac,3.565,-24.91873981483603
../LibriSpeech/test-clean/5142/36600/5142-36600-0000.flac,2.525,-25.638923492371667
../LibriSpeech/test-clean/5142/36600/5142-36600-0001.flac,20.185,-22.958153228782827
../LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,15.77,-23.72918159020578
../LibriSpeech/test-clean/5639/40744/5639-40744-0001.flac,12.44,-27.105632840024114
../LibriSpeech/test-clean/5639/40744/5639-40744-0002.flac,8.91,-23.09334490172876
../LibriSpeech/test-clean/5639/40744/5639-40744-0003.flac,27.12,-25.77700059504721
../LibriSpeech/test-clean/5639/40744/5639-40744-0004.flac,12.475,-24.48606346455664
../LibriSpeech/test-clean/5639/40744/5639-40744-0005.flac,5.645,-28.28093168808774
../LibriSpeech/test-clean/5639/40744/5639-40744-0006.flac,8.045,-23.342901438231145
../LibriSpeech/test-clean/5639/40744/5639-40744-0007.flac,5.825,-21.7755209387669
../LibriSpeech/test-clean/5639/40744/5639-40744-0008.flac,19.935,-29.16328581083006
../LibriSpeech/test-clean/5639/40744/5639-40744-0009.flac,2.375,-24.17192372533418
../LibriSpeech/test-clean/5639/40744/5639-40744-0010.flac,4.12,-27.760423142162377
../LibriSpeech/test-clean/5639/40744/5639-40744-0011.flac,2.665,-26.96856278338923
../LibriSpeech/test-clean/5639/40744/5639-40744-0012.flac,8.595,-26.752499261900724
../LibriSpeech/test-clean/5639/40744/5639-40744-0013.flac,6.865,-29.70510299205933
../LibriSpeech/test-clean/5639/40744/5639-40744-0014.flac,7.72,-26.874469626129734
../LibriSpeech/test-clean/5639/40744/5639-40744-0015.flac,11.02,-26.96856278338923
../LibriSpeech/test-clean/5639/40744/5639-40744-0016.flac,9.49,-26.259232357992488
../LibriSpeech/test-clean/5639/40744/5639-40744-0017.flac,5.88,-28.191985211491485
../LibriSpeech/test-clean/5639/40744/5639-40744-0018.flac,15.415,-23.881173132960573
../LibriSpeech/test-clean/5639/40744/5639-40744-0019.flac,12.06,-28.32920591117081
../LibriSpeech/test-clean/5639/40744/5639-40744-0020.flac,9.82,-28.43356306921976
../LibriSpeech/test-clean/5639/40744/5639-40744-0021.flac,10.98,-27.83196587985264
../LibriSpeech/test-clean/5639/40744/5639-40744-0022.flac,13.645,-24.606858107858116
../LibriSpeech/test-clean/5639/40744/5639-40744-0023.flac,13.92,-27.851580241905648
../LibriSpeech/test-clean/5639/40744/5639-40744-0024.flac,8.845,-26.418711861545013
../LibriSpeech/test-clean/5639/40744/5639-40744-0025.flac,8.785,-28.51796104146527
../LibriSpeech/test-clean/5639/40744/5639-40744-0026.flac,14.5,-25.92254853080762
../LibriSpeech/test-clean/5639/40744/5639-40744-0027.flac,23.26,-26.804562692333306
../LibriSpeech/test-clean/5639/40744/5639-40744-0028.flac,12.25,-33.09026628519248
../LibriSpeech/test-clean/5639/40744/5639-40744-0029.flac,7.305,-32.64713152768056
../LibriSpeech/test-clean/5639/40744/5639-40744-0030.flac,22.285,-29.23974660068525
../LibriSpeech/test-clean/5639/40744/5639-40744-0031.flac,28.42,-25.007922929114063
../LibriSpeech/test-clean/5639/40744/5639-40744-0032.flac,17.43,-29.481144996029855
../LibriSpeech/test-clean/5639/40744/5639-40744-0033.flac,9.15,-27.159863336509844
../LibriSpeech/test-clean/5639/40744/5639-40744-0034.flac,13.055,-26.188681163927466
../LibriSpeech/test-clean/5639/40744/5639-40744-0035.flac,17.52,-27.996788465708363
../LibriSpeech/test-clean/5639/40744/5639-40744-0036.flac,11.535,-22.991754391143253
../LibriSpeech/test-clean/5639/40744/5639-40744-0037.flac,11.45,-26.547311224895594
../LibriSpeech/test-clean/5639/40744/5639-40744-0038.flac,13.8,-26.270137431161352
../LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,14.375,-26.717962875890603
../LibriSpeech/test-clean/5639/40744/5639-40744-0040.flac,12.51,-23.342901438231145
../LibriSpeech/test-clean/5639/40744/5639-40744-0041.flac,17.2,-25.797644430404937
../LibriSpeech/test-clean/5683/32865/5683-32865-0000.flac,19.71,-24.548487991427102
../LibriSpeech/test-clean/5683/32865/5683-32865-0001.flac,2.58,-25.65415744477962
../LibriSpeech/test-clean/5683/32865/5683-32865-0002.flac,2.78,-31.948391963496753
../LibriSpeech/test-clean/5683/32865/5683-32865-0003.flac,3.51,-27.367845278627158
../LibriSpeech/test-clean/5683/32865/5683-32865-0004.flac,7.365,-26.275595106262728
../LibriSpeech/test-clean/5683/32865/5683-32865-0005.flac,10.12,-25.10757093949286
../LibriSpeech/test-clean/5683/32865/5683-32865-0006.flac,3.35,-26.46322644783195
../LibriSpeech/test-clean/5683/32865/5683-32865-0007.flac,6.065,-21.992844146483492
../LibriSpeech/test-clean/5683/32865/5683-32865-0008.flac,6.12,-19.05838332194913
../LibriSpeech/test-clean/5683/32865/5683-32865-0009.flac,9.89,-25.761549853401633
../LibriSpeech/test-clean/5683/32865/5683-32865-0010.flac,6.335,-27.165909901068726
../LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,6.355,-21.25181198327731
../LibriSpeech/test-clean/5683/32865/5683-32865-0012.flac,21.51,-21.23651722736534
../LibriSpeech/test-clean/5683/32865/5683-32865-0013.flac,7.095,-19.103690741940063
../LibriSpeech/test-clean/5683/32865/5683-32865-0014.flac,2.615,-22.14080712982576
../LibriSpeech/test-clean/5683/32865/5683-32865-0015.flac,4.145,-27.027892861325324
../LibriSpeech/test-clean/5683/32865/5683-32865-0016.flac,3.06,-23.010478023394842
../LibriSpeech/test-clean/5683/32865/5683-32865-0017.flac,5.455,-32.18229786309254
../LibriSpeech/test-clean/5683/32866/5683-32866-0000.flac,2.645,-25.81315956934073
../LibriSpeech/test-clean/5683/32866/5683-32866-0001.flac,3.47,-21.880210894793365
../LibriSpeech/test-clean/5683/32866/5683-32866-0002.flac,5.125,-25.06472458966602
../LibriSpeech/test-clean/5683/32866/5683-32866-0003.flac,2.865,-24.779762615729474
../LibriSpeech/test-clean/5683/32866/5683-32866-0004.flac,9.225,-22.2123243667956
../LibriSpeech/test-clean/5683/32866/5683-32866-0005.flac,4.59,-19.535011108346218
../LibriSpeech/test-clean/5683/32866/5683-32866-0006.flac,4.215,-20.116884606963236
../LibriSpeech/test-clean/5683/32866/5683-32866-0007.flac,4.12,-15.746795017187544
../LibriSpeech/test-clean/5683/32866/5683-32866-0008.flac,3.3,-19.299539557063092
../LibriSpeech/test-clean/5683/32866/5683-32866-0009.flac,13.26,-18.510006672680205
../LibriSpeech/test-clean/5683/32866/5683-32866-0010.flac,15.03,-18.568256344325246
../LibriSpeech/test-clean/5683/32866/5683-32866-0011.flac,7.37,-21.824437285274758
../LibriSpeech/test-clean/5683/32866/5683-32866-0012.flac,8.26,-17.93757813679176
../LibriSpeech/test-clean/5683/32866/5683-32866-0013.flac,9.93,-21.707497588155572
../LibriSpeech/test-clean/5683/32866/5683-32866-0014.flac,3.97,-22.7847616935409
../LibriSpeech/test-clean/5683/32866/5683-32866-0015.flac,2.83,-21.765770640675047
../LibriSpeech/test-clean/5683/32866/5683-32866-0016.flac,4.88,-16.077915334190966
../LibriSpeech/test-clean/5683/32866/5683-32866-0017.flac,4.585,-20.95683658752169
../LibriSpeech/test-clean/5683/32866/5683-32866-0018.flac,5.455,-19.17330305305385
../LibriSpeech/test-clean/5683/32866/5683-32866-0019.flac,20.855,-22.532770429723886
../LibriSpeech/test-clean/5683/32866/5683-32866-0020.flac,3.93,-26.626531614400935
../LibriSpeech/test-clean/5683/32866/5683-32866-0021.flac,7.9,-21.70104687145502
../LibriSpeech/test-clean/5683/32866/5683-32866-0022.flac,3.19,-27.021941583505612
../LibriSpeech/test-clean/5683/32866/5683-32866-0023.flac,2.745,-19.425156483893705
../LibriSpeech/test-clean/5683/32866/5683-32866-0024.flac,9.855,-23.081998212149028
